,pos_x_p1,pos_y_p1,pos_z_p1,vel_x_p1,vel_y_p1,vel_z_p1,ang_vel_x_p1,ang_vel_y_p1,ang_vel_z_p1,rot_x_p1,rot_y_p1,rot_z_p1,boost_p1,pos_x_p2,pos_y_p2,pos_z_p2,vel_x_p2,vel_y_p2,vel_z_p2,ang_vel_x_p2,ang_vel_y_p2,ang_vel_z_p2,rot_x_p2,rot_y_p2,rot_z_p2,boost_p2,pos_x_p3,pos_y_p3,pos_z_p3,vel_x_p3,vel_y_p3,vel_z_p3,ang_vel_x_p3,ang_vel_y_p3,ang_vel_z_p3,rot_x_p3,rot_y_p3,rot_z_p3,boost_p3,pos_x_p4,pos_y_p4,pos_z_p4,vel_x_p4,vel_y_p4,vel_z_p4,ang_vel_x_p4,ang_vel_y_p4,ang_vel_z_p4,rot_x_p4,rot_y_p4,rot_z_p4,boost_p4,pos_x_p5,pos_y_p5,pos_z_p5,vel_x_p5,vel_y_p5,vel_z_p5,ang_vel_x_p5,ang_vel_y_p5,ang_vel_z_p5,rot_x_p5,rot_y_p5,rot_z_p5,boost_p5,pos_x_p6,pos_y_p6,pos_z_p6,vel_x_p6,vel_y_p6,vel_z_p6,ang_vel_x_p6,ang_vel_y_p6,ang_vel_z_p6,rot_x_p6,rot_y_p6,rot_z_p6,boost_p6,frames,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,rot_x,rot_y,rot_z,is_goal,id,replay_name,date,expected_goal
5643,-3262.409912109375,1844.3299560546875,711.280029296875,11663.399658203123,2587.39990234375,-413.4000015258789,2711.499938964844,2035.2000427246091,3067.099914550781,-0.5823665792708961,-2.068739227144037,-2.9199389983913884,0.0,1413.6400146484375,-132.49000549316406,17.020000457763672,4537.200012207031,-7995.2001953125,1.7000000178813934,-0.0,-0.3999999910593033,-3444.200134277344,0.00954567662775,1.7086383125111138,-2.169340021417837e-05,153.0,-3879.239990234375,-3170.43994140625,23.3799991607666,3448.900146484375,-13586.700439453123,-634.3999862670898,557.2999954223633,-991.9000244140624,1996.199951171875,0.070847026484158,1.876038439443518,-0.1795710006436076,199.0,-253.0800018310547,4890.22021484375,17.0,-687.3000335693359,-4373.599853515625,3.3000001311302185,0.3999999910593033,-0.3999999910593033,302.1999931335449,0.0096118325992962,1.4399749754376232,-0.0002167443848375,255.0,-3314.449951171875,2406.550048828125,464.0199890136719,6056.7999267578125,-17810.0,5453.599853515625,1649.9000549316406,1426.1000061035156,114.20000076293944,-0.3861512410719301,2.261866647407885,-0.2106218658760114,29.0,-3134.68994140625,-988.8200073242188,17.010000228881836,2013.8999938964844,21181.59912109375,2.300000041723252,-0.0999999977648258,0.3999999910593033,-1977.100067138672,0.0095677946823589,-1.7394378948603295,-3.536243540806041e-05,149.0,7666,-3054.31005859375,2171.010009765625,746.52001953125,13230.899658203123,14479.49951171875,208.4000015258789,3286.7999267578125,2266.7999267578125,770.0,-0.6202490474428217,1.400813706342452,-1.661650474237706,0.0,2B03ED5C11EA7CE787EFAFBD777CAF14,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\2CBD06144BD004A04E3ABF855BEEE09B.replay,2020-04-12 14:06:24,0.036934623919290435
5644,1211.8199462890625,-837.9400024414062,240.3000030517578,-3196.000061035156,20024.3994140625,198.700008392334,532.7999877929688,-3262.0001220703125,-4396.000061035156,0.4758288790590368,1.529949269058292,-0.5429456375754551,85.0,3037.97998046875,-986.030029296875,17.010000228881836,-7518.300170898437,-1238.3000183105469,2.0999999344348907,-0.5000000074505806,0.2999999932944774,231.5999984741211,0.0095515067101277,-2.961847660365079,-0.0001413500990803,83.0,-3438.1201171875,-1664.5400390625,17.010000228881836,12306.500244140623,-15133.599853515623,2.0999999344348907,-2.199999988079071,2.8999999165534973,1231.1000061035156,0.009572826150584,-0.8207048586135024,-5.227461043153955e-05,255.0,964.239990234375,2270.27001953125,17.010000228881836,1638.3000183105469,-4574.400024414063,2.5999999046325684,1.8000000715255735,-0.0999999977648258,-658.3000183105469,0.0097787037909504,-1.1574139902910443,-0.0003505151844986,97.0,3456.570068359375,-3881.320068359375,15.18000030517578,-13888.599853515623,-9858.699951171877,255.49999237060547,-70.10000228881836,302.90000915527344,-1705.8999633789062,0.0325459624952918,-2.644049288691789,0.0049561923729218,23.033651477547103,-3001.830078125,4107.3701171875,17.010000228881836,-1619.1000366210938,-7970.900268554687,2.5999999046325684,0.0,0.2999999932944774,2780.7000732421875,0.0095521563913324,-1.5733351491846237,8.705771203585907e-05,252.0336514775471,7839,1099.1300048828125,-339.6400146484375,347.07000732421875,-8630.800170898438,29972.60009765625,8298.699951171875,5131.099853515625,-1526.6000366210938,2709.4000244140625,-0.2904352344248287,2.207475171148177,-2.313682190521298,0.0,2B03ED5C11EA7CE787EFAFBD777CAF14,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\2CBD06144BD004A04E3ABF855BEEE09B.replay,2020-04-12 14:06:24,0.09372899834523864
5645,-1387.2099609375,4756.77978515625,657.0999755859375,21590.30029296875,-7134.69970703125,-367.599983215332,-1554.7999572753906,1090.0,3614.7000122070312,0.2560677645023179,0.7612962490230905,1.6543302620006817,41.5377977919835,-535.2999877929688,2761.320068359375,17.010000228881836,9797.2998046875,8803.699951171875,2.39999994635582,0.0,1.19999997317791,-1671.300048828125,0.0098755541832675,0.6879140741234027,-0.0001014691316989,163.0,-3517.909912109375,-223.2899932861328,16.709999084472656,17017.39990234375,-125.0,85.69999694824219,-74.00000095367432,59.40000057220459,1906.199951171875,0.0061522708071191,0.0515225575827627,0.0039739336033748,174.0,541.9600219726562,3444.530029296875,17.010000228881836,-5676.300048828125,14355.30029296875,1.0000000149011612,0.7999999821186066,-2.199999988079071,380.6999969482422,0.0095987733737835,1.9728049040612217,-6.860325306807306e-05,83.0,-3261.6201171875,4439.3798828125,14.68000030517578,11905.0,-3544.89990234375,-874.4999694824219,-2870.599975585937,-1675.8999633789062,991.2999725341796,0.0158833101877242,-0.3213035786137083,0.0140026445883275,99.0,-561.6900024414062,5044.14013671875,220.17999267578125,-11531.99951171875,-4436.400146484375,3939.299926757813,-238.1999969482422,1169.3000030517578,377.2000122070313,-0.8962671734592574,-2.533216513597238,-0.1215116843476808,0.0,8773,-1047.8699951171875,4898.10009765625,522.97998046875,20732.099609375,2658.999938964844,-6639.5001220703125,-1444.1000366210938,3105.10009765625,4926.700134277344,0.5328982257587009,-0.5598312388665516,0.0787192158793436,0.0,2B03ED5C11EA7CE787EFAFBD777CAF14,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\2CBD06144BD004A04E3ABF855BEEE09B.replay,2020-04-12 14:06:24,0.22320727222739237
5646,3048.280029296875,771.530029296875,1543.5,-18439.69970703125,5435.30029296875,863.7000274658203,-3366.099853515625,-4340.199890136719,-285.1000022888184,0.4810195855886774,-2.705870211859349,0.7448911433410771,88.07658482879727,3614.159912109375,281.29998779296875,17.0,-6731.6998291015625,12973.499755859377,3.400000035762787,1.899999976158142,-3.799999952316284,1386.199951171875,0.0095805905217209,2.1162910956779104,-3.747510933680397e-05,177.0,-250.7400054931641,-2518.489990234375,17.010000228881836,8508.800048828125,-18245.30029296875,2.5,0.0,-0.2999999932944774,2872.2000122070312,0.0096032075359219,-0.9628673274563324,0.0001018503323397,105.0,3428.550048828125,896.52001953125,43.43999862670898,-1699.1000366210938,21376.0009765625,131.5999984741211,-4162.699890136719,3466.6000366210938,950.5999755859376,-0.0009242590194804,2.453531089029321,1.6326047125945788,0.0,-476.5499877929688,2368.0400390625,105.58000183105467,-592.2000122070312,20667.60009765625,-1344.2999267578125,-2490.0,-1376.1000061035156,841.1000061035156,-0.544714615748102,1.3058400931984735,0.5886162504762511,224.0,2043.800048828125,4374.9599609375,17.010000228881836,-8138.0999755859375,10893.1005859375,2.5999999046325684,0.2999999932944774,-0.3999999910593033,2797.39990234375,0.0095668805297612,2.339196553284961,0.0001316782425821,203.0,10024,2763.9599609375,1062.0,1565.5400390625,-16105.6005859375,21443.00048828125,-2619.1000366210938,-1173.7000274658203,2346.000061035156,-5396.099853515625,0.1672108060481255,-1.788964395319757,0.9588198657113324,0.0,2B03ED5C11EA7CE787EFAFBD777CAF14,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\2CBD06144BD004A04E3ABF855BEEE09B.replay,2020-04-12 14:06:24,0.05043443353282344
5647,-1519.260009765625,2338.43994140625,171.85000610351562,932.3999786376952,22859.89990234375,2356.3999938964844,-2659.599914550781,2915.2999877929688,2012.7000427246091,-0.3533749654909453,2.067018236408802,0.0772597705313327,171.06731192783644,-1546.510009765625,-68.5199966430664,17.020000457763672,16195.6005859375,7162.5,0.7000000029802322,-0.2999999932944774,-0.1999999955296516,0.0,0.0096026533782731,0.416384175566947,3.807908815260147e-05,210.0,-3012.949951171875,4028.1298828125,941.0399780273438,5529.5001220703125,9790.30029296875,-7512.100219726562,-555.099983215332,-1649.7000122070312,-820.0,-0.3139455814971073,1.1463656612539732,0.9907187369420328,0.0,-789.1599731445312,3102.77001953125,197.25,-22796.59912109375,-2035.0999450683596,2273.800048828125,44.40000057220459,387.400016784668,-971.5000152587892,-0.1877612987362441,2.535079568348985,0.075236146850343,129.84136769335765,-3918.18994140625,2234.360107421875,29.8799991607666,9455.0,6831.099853515625,-3420.4000854492188,1778.5000610351562,-3877.60009765625,1585.500030517578,0.2482111771989125,0.627471651187846,0.2048600191695793,171.0,-1279.3699951171875,4450.009765625,17.0,6470.2001953125,1259.5999908447266,3.700000047683716,0.0,-0.9000000357627869,2349.9000549316406,0.0095808437050994,0.1861276978701973,4.354620648199569e-05,125.0,10202,-1271.22998046875,2795.0,180.50999450683597,17963.399658203125,22054.599609375,486.1000061035156,904.1999816894532,-643.1999969482422,-5896.400146484375,0.0505140400206365,-0.5714866501503802,2.570695551591956,0.0,2B03ED5C11EA7CE787EFAFBD777CAF14,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\2CBD06144BD004A04E3ABF855BEEE09B.replay,2020-04-12 14:06:24,0.11977246742282849
5648,-1413.6500244140625,1706.489990234375,1242.489990234375,8186.199951171875,19543.800048828125,730.8000183105469,-4496.300048828125,-2178.2000732421875,-811.6999816894531,0.111609318791692,1.763622751552777,-0.5753969963293651,68.78223655557117,1556.93994140625,174.22000122070312,17.010000228881836,-7982.60009765625,10130.999755859377,2.0000000298023224,-0.2999999932944774,0.5999999865889549,0.0,0.0095819961058711,2.2381774360733777,-6.172083565787809e-05,255.0,-1953.6700439453125,-3304.159912109375,16.989999771118164,7359.89990234375,-17940.30029296875,5.400000214576721,-0.2999999932944774,0.5999999865889549,3298.999938964844,0.0095949229042354,-0.92473275137364,0.000106386887199,201.0,-1306.199951171875,2613.4599609375,1083.719970703125,5401.300048828125,-6641.199951171875,1203.3999633789062,-1621.1000061035156,-635.8000183105469,-793.0999755859375,-0.3796767664899266,-1.7256887770999545,0.3981454015814979,8.101006666819254,-28.209999084472656,4373.93994140625,17.059999465942383,241.70000076293945,3354.4000244140625,1.4000000059604645,-0.5000000074505806,-0.5000000074505806,-1556.199951171875,0.01694397397361,-1.8729046862794143,-0.000225252839842,236.0,-3181.300048828125,3983.949951171875,17.0,11032.5,19323.90014648437,3.3000001311302185,-1.5999999642372131,-3.100000023841858,-798.0000305175781,0.0096046252432607,1.0280637982932503,5.192209907274969e-05,61.0,10891,-1319.260009765625,2125.64990234375,1199.68994140625,9451.300048828123,27402.19970703125,-6354.69970703125,-4060.0,-4351.600036621094,-760.8999633789062,0.1927957244419763,-2.8244172520361577,-2.551498964786985,0.0,2B03ED5C11EA7CE787EFAFBD777CAF14,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\2CBD06144BD004A04E3ABF855BEEE09B.replay,2020-04-12 14:06:24,0.12700466919093803
5650,1556.1600341796875,3655.800048828125,369.3399963378906,1321.7999267578125,16398.1005859375,2459.4000244140625,-1466.1000061035156,-5202.7001953125,-1015.500030517578,-0.1280712755551533,1.8160662890824129,-0.1704073521791622,3.4036901894436182,147.85000610351562,-394.0499877929688,17.010000228881836,4554.800109863281,20144.89990234375,2.0999999344348907,0.1999999955296516,0.5999999865889549,43.20000171661377,0.0096075561516398,1.353926799942653,-7.890941622774449e-05,117.0,2365.77001953125,4516.08984375,17.020000457763672,20930.30029296875,-9058.400268554688,0.5999999865889549,1.0000000149011612,-0.7000000029802322,-527.2000122070312,0.0096140768735745,-0.4541098200252306,0.0001762660061452,154.0,841.77001953125,5101.10009765625,755.8200073242188,-1422.2999572753906,25.69999933242798,-2011.9000244140625,-716.3999938964844,-775.8000183105469,462.599983215332,0.6620816403861509,-0.0035510116474563,1.6327767289752926,161.0,-1468.469970703125,3013.659912109375,17.010000228881836,9358.099975585938,14260.30029296875,0.0,1.0999999940395355,1.2999999523162842,1315.500030517578,0.0095974305790062,0.9989651607746042,0.0002402626444875,214.2354837540657,1545.06005859375,3161.22998046875,16.989999771118164,-10843.199462890623,18903.90014648437,2.199999988079071,1.2999999523162842,-2.0000000298023224,-318.799991607666,0.0095847434327622,2.109560981529261,-0.0001714121648603,215.43734198744576,1332,1404.22998046875,3897.760009765625,427.8599853515625,-14050.10009765625,16761.99951171875,989.1000366210938,-395.40000915527344,3938.699951171875,751.2999725341797,-0.0145600002048037,-2.588526764005949,-2.132587620642744,1.0,FC66DFF611EA7CE4E411AFBD0631C901,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\39EAC26C49047778D1FB61AC05BC8E27.replay,2020-04-12 13:50:32,0.2027782892993657
5651,83.5999984741211,-256.9599914550781,108.7300033569336,-6529.0997314453125,14284.599609375,2733.500061035156,-760.1000213623047,563.8999938964844,-5417.8997802734375,0.0338978533968764,-0.9993291084774132,0.0309392303474193,0.0,2682.31005859375,-4171.9599609375,16.780000686645508,15710.6005859375,5832.60009765625,55.900001525878906,-25.299999713897705,-32.200000286102295,2267.2000122070312,0.0108677870170238,-2.685377897961549,0.0016866680891831,31.0,-82.73999786376953,-1834.739990234375,16.950000762939453,1031.999969482422,13896.300048828123,19.09999966621399,10.099999904632568,1.899999976158142,-272.2999954223633,0.0101390601663077,-1.6712143984502847,4.0511373424463313e-05,90.0,-2570.590087890625,4283.52978515625,16.75,-20619.89990234375,-1785.2999877929688,61.90000057220459,121.00000381469728,10.099999904632568,2142.2000122070312,0.009190726057633,0.1565448281765274,0.0076312571000405,22.0,-11.800000190734863,62.08000183105469,89.11000061035156,12527.39990234375,-19073.00048828125,2866.099853515625,-1160.0,-543.4000015258789,-314.3000030517578,-0.1048496394639151,1.920003199037642,0.0024028182373402,0.0,-6.880000114440918,1766.7099609375,16.739999771118164,-1271.1000061035156,-14929.49951171875,54.09999847412109,-10.199999809265137,60.10000228881836,50.99999904632568,0.0104745130999642,1.490273860365262,0.0033729898162198,57.16830129008139,1617,125.30999755859376,-69.68000030517578,93.1500015258789,14865.30029296875,-2992.39990234375,-752.9000091552734,1491.6999816894531,1149.1000366210938,1529.600067138672,-0.2071147533989288,-0.2178854652963715,-0.1624574657843581,0.0,FC66DFF611EA7CE4E411AFBD0631C901,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\39EAC26C49047778D1FB61AC05BC8E27.replay,2020-04-12 13:50:32,0.0013509862928521496
5652,741.969970703125,2216.340087890625,881.2899780273438,-7672.80029296875,16636.700439453125,6696.7999267578125,2351.7999267578125,301.299991607666,-4828.599853515625,-0.8190224055157008,-1.7282525298858855,0.1211698522041512,24.37925136730233,1208.93994140625,-3.609999895095825,17.010000228881836,-15227.099609375,-15555.899658203123,2.39999994635582,-0.0,-0.1999999955296516,-1983.800048828125,0.0095741605628052,0.7200184976719668,1.124543698894269e-06,190.0,1563.5799560546875,5102.97998046875,1061.8199462890625,-17675.799560546875,-2.5,-587.5,-0.3999999910593033,39.00000095367432,0.0,0.0130610354297534,-0.0095915276627792,-1.5709613349463776,107.0,2232.489990234375,4475.41015625,16.93000030517578,-15889.3994140625,11254.200439453123,16.799999475479126,-7.300000190734863,4.799999892711639,1950.500030517578,0.0095748791005222,-0.5504540116023815,-0.0004559635936351,49.235483754065726,2891.219970703125,397.510009765625,661.0399780273438,-4020.700073242188,-16963.399658203125,-9370.10009765625,-357.90000915527344,1.2999999523162842,-189.50000762939453,-0.2580327738389138,1.4752679683966323,0.268050024732049,65.0,697.510009765625,2742.330078125,624.0,-5484.69970703125,-15196.099853515623,7590.399780273437,1936.000061035156,-1119.8999786376953,-564.7000122070312,-1.284364386087507,2.466069888384475,-1.2225626737710034,59.80741498803579,2402,706.719970703125,2617.0400390625,929.8499755859376,-7349.199829101562,27770.0,-1997.4000549316409,-3202.9998779296875,482.2999954223633,5050.499877929688,0.851460829259002,-2.512410082483137,-2.675896842234081,1.0,FC66DFF611EA7CE4E411AFBD0631C901,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\39EAC26C49047778D1FB61AC05BC8E27.replay,2020-04-12 13:50:32,0.5123193772681759
5654,329.94000244140625,3658.2099609375,150.27999877929688,-1224.8999786376953,19116.199951171875,3228.900146484375,2661.9000244140625,-1285.2999877929688,3878.0999755859375,0.0211841873077126,-1.328501239526352,-0.1416231505467732,225.06727763914293,643.0,4927.240234375,301.1400146484375,9538.800048828123,-4911.400146484375,-11239.200439453123,-5237.2998046875,-1406.199951171875,-918.000030517578,-0.1153071691419342,2.7882930669244024,0.3901165500077795,0.0,-1919.6500244140625,-2147.679931640625,84.93000030517578,11548.00048828125,19216.40014648437,-1018.0999755859376,-558.6000061035156,3109.1000366210938,-145.50000190734863,-0.4366764484875698,-1.9477925235363995,-0.6048916942560205,177.0,-1428.550048828125,2759.919921875,17.010000228881836,7075.499877929688,3657.7999877929688,2.5,0.2999999932944774,0.0999999977648258,2455.599975585937,0.009537567742558,-2.63884773589408,-2.9301818813330296e-05,171.0,224.3699951171875,4971.39013671875,32.310001373291016,-5174.1998291015625,-4709.800109863281,3161.400146484375,0.9000000357627869,-1.0000000149011612,-2239.7999572753906,0.0096943683929259,0.7042590968582563,4.4432460552125925e-06,213.0,-5.300000190734863,4486.81005859375,116.94000244140624,12774.89990234375,-9581.099853515623,4047.000122070313,-615.9999847412109,-659.1000366210938,-889.4999694824219,-0.1714380857042845,2.209573789636789,0.01381889944945,7.269152856642203,3308,22.01000022888184,4081.47998046875,201.8600006103516,-16505.799560546875,23742.60009765625,3128.500061035156,4404.89990234375,2699.7000122070312,1248.7000274658203,-1.10815082011436,-2.93587420279172,-2.368600313007246,1.0,FC66DFF611EA7CE4E411AFBD0631C901,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\39EAC26C49047778D1FB61AC05BC8E27.replay,2020-04-12 13:50:32,0.3246817732734683
5658,-1068.52001953125,2278.6201171875,284.69000244140625,8143.2000732421875,21463.30078125,1417.899932861328,-1030.2999877929688,5195.700073242188,1480.500030517578,-0.2423296342424236,-1.400986812360561,0.9194792688883756,75.27786656348943,-3347.739990234375,2956.72998046875,86.7699966430664,-3718.0999755859375,-22659.599609375,-152.7999973297119,4038.200073242188,-3702.39990234375,484.3999862670898,0.4154095839744759,2.671101128137084,2.089638596912853,147.0,-3385.389892578125,1167.72998046875,97.19000244140624,977.699966430664,-22381.298828125,-154.20000076293945,2297.7999877929688,-4975.700073242188,459.7000122070313,-0.2696452772724971,2.554585886467283,-2.8598690752660745,196.0,-969.2000122070312,2815.639892578125,161.89999389648438,3963.599853515625,-13711.300048828123,3664.7000122070312,318.99999618530273,5025.700073242188,-1839.1000366210935,-0.3715590500805655,1.1270293388778283,-0.1630549437477741,189.3027956819022,-1171.760009765625,3682.0,17.020000457763672,10254.599609375,-8327.7001953125,1.0999999940395355,-1.0999999940395355,1.0000000149011612,2073.800048828125,0.0095672011263732,2.4980560413710515,0.0001943143665223,161.0,-3365.530029296875,3202.77001953125,103.51000213623048,-389.3999862670898,-17193.900146484375,-153.80000114440918,4434.200134277344,-3242.2000122070312,275.2000045776367,-0.3352199778381438,2.941979150200916,-2.6004633206643404,0.0,6465,-1033.219970703125,2643.570068359375,375.3699951171875,-10642.80029296875,4716.099853515625,14596.8994140625,-4298.800048828125,-406.5999984741211,-4165.899963378906,0.0588247937953963,1.0378023570432426,-0.8936205768008966,0.0,FC66DFF611EA7CE4E411AFBD0631C901,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\39EAC26C49047778D1FB61AC05BC8E27.replay,2020-04-12 13:50:32,0.014859978339895543
5659,-160.1199951171875,3901.889892578125,195.1300048828125,-5265.700073242188,17474.000244140625,3342.2000122070312,2944.7000122070312,4628.999938964844,387.5,-0.6782323668250917,0.8447543896210974,0.5187552291017087,74.30299340268617,2594.56005859375,4898.9501953125,25.989999771118164,7766.699829101562,-2186.3999938964844,-1501.199951171875,-1202.699966430664,4745.299987792969,-1607.5,-0.2172010488883915,-0.4420798864836233,0.002740243366294,192.37021912810624,106.44000244140624,3379.47998046875,17.010000228881836,-22013.701171875,-2698.599853515625,2.0000000298023224,-0.9000000357627869,0.0,77.5,0.0096044512522778,-3.008841043990399,-0.0001130943467554,22.0,789.72998046875,3532.35009765625,17.0,-15720.6005859375,16412.099609375,3.3000001311302185,-0.1999999955296516,0.3999999910593033,757.0999908447266,0.0096050581786395,2.348177537480241,9.986479276620566e-05,0.0,2759.989990234375,3662.25,17.010000228881836,-16467.7001953125,11703.399658203123,2.39999994635582,-0.5000000074505806,0.0999999977648258,2220.599975585937,0.0095823424466693,2.610108651103174,5.882758476297405e-05,181.0,2725.8798828125,5088.7900390625,379.4200134277344,5779.6002197265625,-967.0999908447266,-9115.900268554688,301.299991607666,2953.599853515625,-453.3000183105469,1.099664286568177,-0.160180117057237,1.56913380662722,131.0,8322,-76.66999816894531,4457.830078125,358.25,682.5,19529.3994140625,5217.2998046875,3118.900146484375,-5078.900146484375,-690.1000213623047,0.2802663176531879,1.1968228739671023,2.461670357769304,1.0,FC66DFF611EA7CE4E411AFBD0631C901,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\39EAC26C49047778D1FB61AC05BC8E27.replay,2020-04-12 13:50:32,0.5482134485597463
5661,2890.139892578125,-1311.6099853515625,665.260009765625,-8971.799926757812,19710.400390625,5207.999877929688,-1557.100067138672,-1888.800048828125,131.0000038146973,0.0734791768744883,-0.6780005056429808,-0.1329079409793163,131.10977196693418,-2493.280029296875,-2877.590087890625,31.520000457763672,-15690.30029296875,-16582.80029296875,-2796.7999267578125,1740.0999450683594,1217.0999908447266,-498.1999969482422,-0.1313945950012957,0.9051814675012748,0.0491883451135588,42.0336171888536,-1737.22998046875,1205.239990234375,91.55999755859376,-11501.99951171875,-11193.00048828125,-0.7999999821186066,4984.100036621094,-2251.300048828125,-583.1000137329102,1.0259633423998995,-0.1943655155191185,-1.3196542242324232,0.0,-1451.1700439453125,2469.820068359375,17.030000686645508,17671.600341796875,2328.3999633789062,0.0,-0.2999999932944774,-0.0,1965.8999633789065,0.0095889227773914,-2.941155693089848,2.6207735515474533e-05,203.0,2224.469970703125,-855.2999877929688,622.9400024414062,15853.299560546877,-12656.700439453123,3892.5,-3923.299865722656,2157.2000122070312,-832.9000091552734,-0.4789599352751117,-2.8237540578432387,-1.061415066779131,32.20186656521213,3204.199951171875,-133.61000061035156,94.70999908447266,21870.400390625,5511.900024414063,-158.90000343322754,-5330.30029296875,1183.3000183105469,-661.2000274658203,0.2691184071887096,2.1758806294157464,-2.711421177960557,0.0,9420,2507.580078125,-474.7300109863281,852.4299926757812,-13629.89990234375,25785.400390625,3659.800109863281,1455.2000427246094,235.6999969482422,4419.2999267578125,-0.0535023764689984,0.1820513612571474,-0.2173742672320718,0.0,FC66DFF611EA7CE4E411AFBD0631C901,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\39EAC26C49047778D1FB61AC05BC8E27.replay,2020-04-12 13:50:32,0.08529906028733333
5662,72.58999633789062,2875.449951171875,169.2899932861328,1690.0,21344.49951171875,3629.4000244140634,251.0000038146973,5010.899963378906,2253.2000732421875,-0.4958686753771491,-1.5961651641640109,0.0893083529630995,194.16825802864565,3758.830078125,324.3699951171875,16.6299991607666,-6626.199951171875,-18289.69970703125,63.69999885559082,-10.299999713897703,-125.9000015258789,73.60000133514404,0.0070466059118071,1.215308614881686,-0.0094050809982242,0.0,-828.3099975585938,1666.56005859375,16.989999771118164,-12823.00048828125,-4902.699890136719,4.600000083446503,4.099999964237213,2.0999999344348907,-494.900016784668,0.0095848411823484,0.4204192196105337,-0.0003765973410742,206.0,676.4099731445312,4872.2001953125,377.1199951171875,-10996.8994140625,-4534.200134277344,-345.29998779296875,4491.700134277344,3011.300048828125,-1003.000030517578,-0.2639562435194146,0.4928748432029619,2.6511103726758782,77.0,1956.47998046875,1709.760009765625,17.010000228881836,-795.1000213623047,13758.800048828123,2.0999999344348907,-0.0,0.1999999955296516,95.29999732971191,0.0095750020475812,-1.5025570365700178,-6.250551901679144e-05,19.0,2567.050048828125,4631.990234375,17.0,-22323.60107421875,5518.400268554688,4.000000059604645,10.700000524520874,-14.09999966621399,-1.0999999940395355,0.0090901575478684,-0.2427094661925362,0.0005164231410376,126.0,9603,240.08999633789065,3711.179931640625,291.2799987792969,3536.6000366210938,28490.0,520.099983215332,2535.7000732421875,-1611.3999938964844,5193.499755859375,1.1228630821076582,-0.0048366349073526,2.2821537984661875,0.0,FC66DFF611EA7CE4E411AFBD0631C901,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\RLCS\RLCS EU League Play\Promotion Tournament\M3 - Team Endpoint vs Karen\39EAC26C49047778D1FB61AC05BC8E27.replay,2020-04-12 13:50:32,0.5693118013791906
